sale_id,date_id,product_id,store_id,actual_sales,forecast_sales,forecast_lower_bound,forecast_upper_bound,units_sold,revenue,cost
1111,150,4,4,891.53,884.76,752.05,1017.48,17,891.53,583.7
1112,150,6,8,420.34,402.03,341.73,462.34,1,420.34,255.12
1113,150,7,9,1175.86,1268.07,1077.86,1458.28,2,1175.86,702.15
1114,151,4,9,244.79,234.61,199.41,269.8,5,244.79,145.22
1115,151,2,2,2993.23,2889.77,2456.3,3323.23,3,2993.23,1851.44
1116,151,10,8,705.53,661.2,562.02,760.38,2,705.53,478.56
1117,151,7,2,2606.41,2502.76,2127.34,2878.17,4,2606.41,1438.52
1118,151,16,2,3156.41,3306.54,2810.56,3802.52,4,3156.41,1776.27
1119,151,5,7,1742.42,1992.05,1693.25,2290.86,13,1742.42,1152.11
1120,151,6,2,1475.02,1403.61,1193.07,1614.16,3,1475.02,942.9
1121,151,13,2,1528.83,1632.12,1387.3,1876.94,8,1528.83,904.73
1122,152,19,10,1409.74,1537.03,1306.48,1767.59,9,1409.74,974.81
1123,152,12,8,3248.28,3723.37,3164.86,4281.87,20,3248.28,2035.74
1124,152,5,8,477.01,475.48,404.16,546.81,4,477.01,278.87
1125,152,5,1,540.54,594.1,504.99,683.22,4,540.54,337.69
1126,152,1,3,5304.68,5029.3,4274.91,5783.7,4,5304.68,3158.48
1127,152,20,2,182.7,183.8,156.23,211.37,3,182.7,113.97
1128,152,15,4,299.4,298.53,253.75,343.3,10,299.4,176.42
1129,152,11,9,3236.46,3492.75,2968.84,4016.67,18,3236.46,2261.01
1130,152,4,7,707.74,681.48,579.26,783.71,15,707.74,438.05
1131,152,2,3,5154.25,5586.25,4748.32,6424.19,5,5154.25,3518.83
1132,153,16,7,1538.06,1486.88,1263.85,1709.91,2,1538.06,1022.2
1133,153,19,8,2781.43,2841.69,2415.44,3267.94,18,2781.43,1728.35
1134,153,6,9,439.25,438.55,372.76,504.33,1,439.25,305.55
1135,153,20,6,568.82,488.3,415.05,561.54,10,568.82,316.7
1136,153,12,6,2563.13,2864.05,2434.44,3293.66,19,2563.13,1540.92
1137,153,4,7,645.85,628.79,534.47,723.11,12,645.85,360.69
1138,154,8,4,804.62,903.68,768.13,1039.23,10,804.62,450.45
1139,154,10,2,977.85,989.12,840.75,1137.49,3,977.85,543.3
1140,154,14,10,1634.47,1520.03,1292.03,1748.04,17,1634.47,1069.58
1141,154,19,1,1598.92,1546.3,1314.36,1778.25,11,1598.92,1016.72
1142,154,16,2,1545.58,1546.86,1314.83,1778.89,2,1545.58,1027.4
1143,154,11,3,3820.42,4358.44,3704.68,5012.21,20,3820.42,2216.85
1144,155,3,9,3636.48,3142.86,2671.43,3614.29,2,3636.48,2543.48
1145,155,13,4,3753.91,3294.38,2800.22,3788.54,20,3753.91,2540.0
1146,155,4,10,514.57,524.82,446.1,603.55,11,514.57,324.0
1147,155,14,4,1131.15,1182.57,1005.19,1359.96,12,1131.15,673.35
1148,155,10,7,1679.86,1636.68,1391.18,1882.18,5,1679.86,987.24
1149,155,17,8,4675.92,4000.63,3400.53,4600.72,5,4675.92,3065.06
1150,155,6,10,1692.89,1927.59,1638.45,2216.73,4,1692.89,1119.56
1151,155,15,5,554.25,612.91,520.97,704.85,18,554.25,380.23
1152,155,19,1,2381.35,2354.55,2001.37,2707.73,17,2381.35,1395.6
1153,155,10,7,1345.37,1478.65,1256.85,1700.44,4,1345.37,752.95
1154,156,14,5,916.0,849.07,721.71,976.43,10,916.0,586.41
1155,156,13,4,665.87,571.53,485.8,657.26,4,665.87,445.84
1156,156,10,8,1412.7,1385.64,1177.79,1593.48,4,1412.7,914.07
1157,156,2,4,1907.18,1637.77,1392.11,1883.44,2,1907.18,1274.85
1158,156,9,9,611.14,527.21,448.13,606.3,6,611.14,402.36
1159,156,1,1,1250.65,1174.86,998.63,1351.08,1,1250.65,699.79
1160,157,12,2,2108.68,2250.53,1912.95,2588.11,13,2108.68,1204.23
1161,157,4,10,905.13,911.09,774.43,1047.75,17,905.13,610.37
1162,157,17,5,4303.34,3965.2,3370.42,4559.98,4,4303.34,2445.77
1163,157,11,6,3960.4,4323.77,3675.21,4972.34,19,3960.4,2620.18
1164,157,14,4,410.01,374.84,318.62,431.07,5,410.01,242.39
1165,157,14,5,1540.81,1556.29,1322.84,1789.73,19,1540.81,1009.14
1166,157,4,6,868.56,916.17,778.74,1053.6,18,868.56,603.21
1167,157,5,6,2153.03,2360.6,2006.51,2714.69,16,2153.03,1190.97
1168,158,2,1,1899.29,1833.59,1558.55,2108.63,2,1899.29,1226.64
1169,158,12,2,2878.83,3187.72,2709.56,3665.87,18,2878.83,1751.11
1170,158,13,5,1643.31,1802.4,1532.04,2072.76,10,1643.31,961.86
1171,158,7,3,2458.94,2738.87,2328.04,3149.7,4,2458.94,1635.23
1172,158,14,1,859.7,943.06,801.6,1084.52,9,859.7,594.12
1173,158,16,7,2501.21,2783.92,2366.33,3201.51,3,2501.21,1683.41
1174,158,6,5,2050.3,2001.63,1701.38,2301.87,5,2050.3,1351.94
1175,158,18,6,1658.31,1788.64,1520.35,2056.94,4,1658.31,1071.61
1176,158,6,8,808.75,735.98,625.59,846.38,2,808.75,481.88
1177,159,3,2,3607.8,3838.95,3263.11,4414.79,2,3607.8,2399.7
1178,159,5,10,1911.7,1808.13,1536.91,2079.34,14,1911.7,1188.61
1179,159,5,5,803.02,881.74,749.48,1014.0,6,803.02,537.97
1180,159,7,2,2332.55,2258.02,1919.32,2596.73,4,2332.55,1414.92
1181,159,19,4,162.35,182.96,155.52,210.41,1,162.35,105.05
1182,159,8,2,1113.49,1180.72,1003.61,1357.83,15,1113.49,640.61
1183,159,13,10,2556.32,2287.33,1944.23,2630.43,14,2556.32,1773.33
1184,159,6,10,405.37,408.51,347.23,469.79,1,405.37,269.98
1185,159,15,8,109.61,99.85,84.87,114.82,4,109.61,75.84
1186,160,10,8,1292.75,1430.95,1216.31,1645.59,4,1292.75,827.38
1187,160,10,4,1306.76,1421.41,1208.2,1634.63,4,1306.76,724.36
1188,160,9,4,1960.59,1812.55,1540.67,2084.44,20,1960.59,1249.75
1189,160,15,2,28.82,32.03,27.23,36.84,1,28.82,20.06
1190,160,13,4,2424.01,2595.71,2206.35,2985.07,13,2424.01,1426.37
1191,160,4,9,89.22,100.76,85.65,115.87,2,89.22,55.37
1192,160,12,10,3104.9,3393.52,2884.49,3902.55,20,3104.9,1710.19
1193,161,20,7,646.35,679.56,577.62,781.49,10,646.35,368.31
1194,161,18,1,1867.07,1682.15,1429.83,1934.48,5,1867.07,1164.91
1195,161,11,8,913.34,970.95,825.31,1116.59,5,913.34,561.65
1196,161,9,2,989.72,879.23,747.34,1011.11,11,989.72,673.75
1197,161,9,6,1325.83,1475.75,1254.39,1697.12,14,1325.83,851.1
1198,161,9,9,1075.01,966.97,821.92,1112.01,11,1075.01,710.08
1199,161,16,3,4277.07,4479.06,3807.2,5150.92,5,4277.07,2864.5
1200,161,2,4,1820.01,1647.0,1399.95,1894.05,2,1820.01,1129.38
1201,161,6,8,1658.08,1854.64,1576.45,2132.84,4,1658.08,1035.03
1202,162,12,9,2363.86,2089.05,1775.7,2402.41,16,2363.86,1555.34
1203,162,5,2,1422.17,1579.25,1342.37,1816.14,12,1422.17,820.73
1204,162,6,9,1364.04,1430.8,1216.18,1645.42,3,1364.04,793.68
1205,162,1,9,6080.06,6846.9,5819.87,7873.94,5,6080.06,3568.53
1206,162,16,2,2169.75,2287.77,1944.6,2630.93,3,2169.75,1414.88
1207,162,13,6,3692.91,3256.48,2768.01,3744.96,19,3692.91,2210.32
1208,162,1,2,5539.66,5804.8,4934.08,6675.52,4,5539.66,3424.11
1209,162,9,10,95.62,82.54,70.16,94.92,1,95.62,61.52
1210,163,11,10,937.56,810.62,689.03,932.21,5,937.56,606.18
1211,163,11,1,602.63,621.12,527.96,714.29,3,602.63,339.81
1212,163,9,3,865.66,960.59,816.5,1104.68,8,865.66,487.7
1213,163,7,3,2529.93,2366.7,2011.7,2721.71,4,2529.93,1677.05
1214,163,5,2,1287.64,1261.51,1072.28,1450.73,10,1287.64,863.94
1215,163,10,10,678.32,596.13,506.71,685.55,2,678.32,410.47
1216,163,7,8,2580.69,2562.45,2178.08,2946.82,4,2580.69,1637.34
1217,163,14,2,1323.5,1368.71,1163.4,1574.02,14,1323.5,814.11
1218,164,3,1,9194.47,9093.86,7729.78,10457.94,5,9194.47,5366.21
1219,164,5,8,2249.82,2266.48,1926.51,2606.45,17,2249.82,1335.51
1220,164,14,2,1367.15,1565.74,1330.88,1800.6,16,1367.15,892.27
1221,164,10,4,1719.78,1755.14,1491.87,2018.41,5,1719.78,1088.02
1222,164,2,9,1001.13,975.0,828.75,1121.26,1,1001.13,620.4
1223,164,19,5,1700.34,1487.0,1263.95,1710.05,12,1700.34,1063.59
1224,164,4,8,310.83,342.8,291.38,394.22,6,310.83,173.07
1225,164,14,5,996.08,982.63,835.23,1130.02,11,996.08,647.99
1226,165,9,6,559.67,488.86,415.53,562.19,6,559.67,390.28
1227,165,9,2,1395.53,1188.65,1010.35,1366.94,14,1395.53,791.97
1228,165,6,8,1864.9,2071.22,1760.54,2381.9,4,1864.9,1295.86
1229,165,20,8,603.98,689.86,586.38,793.33,10,603.98,364.87
1230,165,13,5,496.73,424.29,360.65,487.94,3,496.73,281.54
1231,165,1,4,1223.46,1278.01,1086.31,1469.71,1,1223.46,792.14
1232,165,14,9,571.43,617.67,525.02,710.31,7,571.43,326.98
1233,165,14,1,332.23,297.58,252.95,342.22,4,332.23,217.74
1234,165,16,8,856.5,878.39,746.64,1010.15,1,856.5,496.94
1235,166,13,1,1775.2,1844.65,1567.95,2121.35,11,1775.2,1166.24
1236,166,14,8,1723.41,1751.49,1488.77,2014.21,19,1723.41,1023.05
1237,166,16,7,3204.54,3420.47,2907.4,3933.54,4,3204.54,2212.07
1238,166,16,4,803.52,784.72,667.01,902.43,1,803.52,480.01
1239,166,3,5,8187.18,7246.33,6159.38,8333.28,4,8187.18,5267.67
1240,166,12,8,1886.08,1766.13,1501.21,2031.05,14,1886.08,1091.72
1241,166,12,8,1193.82,1225.22,1041.43,1409.0,8,1193.82,779.26
1242,166,20,8,317.61,338.85,288.03,389.68,5,317.61,193.28
1243,166,14,6,1509.37,1665.38,1415.57,1915.18,16,1509.37,970.94
1244,167,3,8,3549.83,3183.82,2706.25,3661.4,2,3549.83,2214.48
1245,167,14,8,842.78,857.15,728.58,985.72,10,842.78,589.85
1246,167,12,5,1851.27,1670.61,1420.02,1921.2,12,1851.27,1256.86
1247,167,17,1,966.58,854.64,726.44,982.84,1,966.58,564.49
1248,167,18,4,1518.7,1445.95,1229.06,1662.84,4,1518.7,916.21
1249,167,2,9,3234.55,3577.49,3040.86,4114.11,3,3234.55,2202.91
1250,167,20,2,128.07,125.68,106.83,144.53,2,128.07,79.22
1251,168,4,10,1035.3,1174.26,998.12,1350.39,20,1035.3,697.32
1252,168,2,9,932.48,825.63,701.79,949.48,1,932.48,541.59
1253,168,12,3,1552.03,1674.01,1422.91,1925.11,10,1552.03,969.65
1254,168,4,3,568.55,506.77,430.75,582.78,12,568.55,385.07
1255,168,15,7,27.52,30.08,25.56,34.59,1,27.52,16.55
1256,169,6,2,1312.63,1412.99,1201.04,1624.94,3,1312.63,792.96
1257,169,8,3,1321.97,1214.17,1032.05,1396.3,17,1321.97,886.07
1258,169,14,7,1455.64,1462.7,1243.29,1682.1,15,1455.64,949.56
1259,169,1,8,2738.37,2917.15,2479.58,3354.73,2,2738.37,1718.61
1260,169,3,2,5485.99,6279.17,5337.3,7221.05,3,5485.99,3152.52
1261,169,2,7,1031.0,1074.76,913.54,1235.97,1,1031.0,706.63
1262,169,2,9,2948.63,3289.89,2796.41,3783.37,3,2948.63,1931.7
1263,169,10,6,943.95,881.59,749.35,1013.83,3,943.95,593.91
1264,169,5,7,1990.68,2222.15,1888.82,2555.47,15,1990.68,1281.31
1265,170,15,6,397.77,443.23,376.74,509.71,13,397.77,223.8
1266,170,18,6,1667.85,1787.96,1519.77,2056.16,4,1667.85,948.84
1267,170,18,5,733.01,744.4,632.74,856.06,2,733.01,460.48
1268,170,6,1,484.05,489.85,416.37,563.33,1,484.05,285.01
1269,170,10,7,1609.04,1396.62,1187.13,1606.12,5,1609.04,975.0
1270,170,17,6,908.64,949.79,807.32,1092.26,1,908.64,516.75
1271,170,10,10,345.73,395.82,336.45,455.19,1,345.73,231.92
1272,170,19,10,2866.79,2637.88,2242.2,3033.56,18,2866.79,1705.4
1273,170,19,3,1944.62,1797.39,1527.78,2067.0,13,1944.62,1165.17
1274,171,7,6,2203.36,2343.25,1991.76,2694.74,4,2203.36,1485.65
1275,171,3,2,1870.47,1662.89,1413.45,1912.32,1,1870.47,1089.02
1276,171,3,6,9310.33,9475.03,8053.78,10896.29,5,9310.33,6208.35
1277,171,9,10,1627.23,1869.61,1589.17,2150.05,16,1627.23,1063.16
1278,171,16,7,1484.33,1318.29,1120.55,1516.04,2,1484.33,974.72
1279,171,5,9,2025.48,1850.87,1573.24,2128.5,17,2025.48,1257.83
1280,171,6,9,1460.61,1293.56,1099.52,1487.59,3,1460.61,990.07
1281,171,4,2,596.44,514.18,437.05,591.31,12,596.44,341.76
1282,171,12,5,1717.65,1710.39,1453.83,1966.95,12,1717.65,1148.56
1283,172,19,7,324.03,305.09,259.33,350.86,2,324.03,192.0
1284,172,6,8,415.09,396.24,336.8,455.67,1,415.09,282.49
1285,172,14,8,1626.64,1603.4,1362.89,1843.91,19,1626.64,977.08
1286,172,13,8,3317.09,2957.38,2513.77,3400.98,20,3317.09,2141.08
1287,172,15,8,155.62,147.46,125.34,169.58,5,155.62,104.26
1288,172,20,7,726.01,703.23,597.75,808.72,13,726.01,458.22
1289,173,15,5,93.37,99.17,84.3,114.05,3,93.37,59.36
1290,173,10,9,359.05,314.36,267.21,361.51,1,359.05,248.92
1291,173,18,10,435.49,438.33,372.58,504.08,1,435.49,288.55
1292,173,17,1,1030.62,1040.47,884.4,1196.54,1,1030.62,715.62
1293,173,9,4,844.22,930.06,790.55,1069.57,8,844.22,537.71
1294,173,3,9,9154.0,9398.12,7988.4,10807.83,5,9154.0,5709.54
1295,173,1,6,4863.98,4169.49,3544.07,4794.91,4,4863.98,3060.35
1296,173,13,5,495.61,436.04,370.63,501.45,3,495.61,285.09
1297,173,5,3,1223.3,1096.41,931.94,1260.87,9,1223.3,847.53
1298,173,6,1,2452.04,2217.72,1885.06,2550.38,5,2452.04,1610.98
1299,174,13,2,1828.2,2043.75,1737.19,2350.31,11,1828.2,1076.24
1300,174,4,1,325.14,334.6,284.41,384.79,7,325.14,190.36
1301,174,17,9,4355.13,4053.69,3445.64,4661.75,4,4355.13,2603.28
1302,174,18,7,397.74,386.7,328.69,444.7,1,397.74,232.7
1303,174,1,5,7097.05,7469.86,6349.38,8590.33,5,7097.05,4165.6
1304,174,18,3,1213.34,1193.68,1014.62,1372.73,3,1213.34,821.36
1305,174,17,4,1947.37,2230.9,1896.26,2565.53,2,1947.37,1299.49
1306,175,14,9,1212.66,1326.4,1127.44,1525.36,15,1212.66,841.79
1307,175,20,5,318.64,360.08,306.07,414.09,6,318.64,198.3
1308,175,20,5,843.58,930.25,790.71,1069.78,13,843.58,490.89
1309,175,17,5,931.35,940.88,799.74,1082.01,1,931.35,522.01
1310,175,3,7,2024.52,2161.22,1837.04,2485.41,1,2024.52,1416.81
1311,175,14,4,1781.72,1943.17,1651.69,2234.65,20,1781.72,1216.18
1312,175,11,5,2849.49,2988.21,2539.98,3436.44,15,2849.49,1704.69
1313,175,7,8,2892.25,3251.48,2763.76,3739.2,5,2892.25,1648.75
1314,175,1,10,4680.85,3992.17,3393.35,4591.0,4,4680.85,2696.31
1315,176,16,7,3660.34,4074.01,3462.91,4685.12,5,3660.34,2370.76
1316,176,18,1,1650.98,1578.17,1341.44,1814.9,4,1650.98,1109.32
1317,176,20,6,717.48,775.16,658.88,891.43,13,717.48,469.63
1318,176,1,2,5061.4,4595.23,3905.95,5284.52,4,5061.4,2790.88
1319,176,1,5,3656.56,4003.51,3402.99,4604.04,3,3656.56,2354.04
1320,176,8,4,1382.13,1190.07,1011.56,1368.58,16,1382.13,862.35
1321,176,20,4,55.41,60.75,51.64,69.87,1,55.41,33.77
1322,176,9,10,1680.98,1707.1,1451.03,1963.16,17,1680.98,1090.92
1323,176,19,10,2647.28,2717.3,2309.71,3124.9,19,2647.28,1752.23
1324,177,9,10,852.35,910.88,774.25,1047.51,8,852.35,503.87
1325,177,1,9,6174.04,6285.39,5342.58,7228.2,5,6174.04,3816.11
1326,177,14,1,965.79,1109.24,942.86,1275.63,11,965.79,570.89
1327,177,17,8,3885.29,4187.2,3559.12,4815.28,4,3885.29,2651.98
1328,177,8,1,770.5,777.99,661.29,894.68,9,770.5,460.32
1329,177,13,4,1804.32,1843.19,1566.71,2119.67,11,1804.32,999.24
1330,178,8,7,256.77,233.42,198.4,268.43,3,256.77,153.9
1331,178,3,2,1891.39,2066.19,1756.26,2376.12,1,1891.39,1208.37
1332,178,11,5,1467.14,1351.98,1149.18,1554.77,8,1467.14,881.93
1333,178,2,6,5288.82,5992.57,5093.68,6891.46,5,5288.82,3524.27
1334,178,20,8,241.92,247.65,210.5,284.79,4,241.92,136.16
1335,178,2,1,3846.77,4248.02,3610.82,4885.22,4,3846.77,2153.25
1336,178,5,1,1762.7,1821.26,1548.07,2094.45,15,1762.7,1083.67
1337,178,4,1,803.01,887.31,754.21,1020.4,18,803.01,490.04
1338,178,20,7,506.42,550.09,467.58,632.6,8,506.42,325.93
1339,178,15,7,460.68,513.19,436.21,590.17,15,460.68,296.16
1340,179,1,8,6271.82,5693.21,4839.23,6547.19,5,6271.82,3546.11
1341,179,20,2,1185.89,1076.89,915.35,1238.42,19,1185.89,754.2
1342,179,17,5,2949.65,3148.42,2676.16,3620.68,3,2949.65,1819.03
1343,179,8,3,144.11,135.97,115.57,156.36,2,144.11,88.68
1344,179,12,5,3049.11,3301.12,2805.95,3796.29,19,3049.11,1744.43
1345,179,10,10,1003.25,1144.79,973.07,1316.51,3,1003.25,629.69
1346,179,5,1,1033.47,1137.38,966.78,1307.99,8,1033.47,701.52
1347,180,12,4,1072.32,976.22,829.78,1122.65,7,1072.32,600.78
1348,180,7,8,2443.81,2320.01,1972.01,2668.01,4,2443.81,1556.12
1349,180,11,10,1957.64,1759.3,1495.41,2023.2,10,1957.64,1210.11
1350,180,2,8,2165.81,2255.98,1917.58,2594.37,2,2165.81,1416.41
1351,180,15,10,192.4,205.94,175.05,236.84,7,192.4,133.31
1352,180,11,7,1365.23,1498.78,1273.96,1723.6,7,1365.23,752.25
1353,180,1,2,3530.7,3123.1,2654.64,3591.57,3,3530.7,2095.77
1354,180,7,10,1633.08,1402.66,1192.26,1613.06,3,1633.08,946.65
1355,181,8,5,458.81,466.32,396.37,536.26,6,458.81,264.64
1356,181,1,3,4217.06,3611.06,3069.4,4152.72,3,4217.06,2747.91
1357,181,13,2,2140.74,2015.55,1713.22,2317.89,11,2140.74,1254.52
1358,181,12,3,2774.7,3188.99,2710.64,3667.33,17,2774.7,1893.04
1359,181,3,2,4088.72,3635.84,3090.47,4181.22,2,4088.72,2365.1
1360,181,18,7,1153.42,1129.04,959.68,1298.39,3,1153.42,744.44
1361,182,20,10,442.28,414.97,352.72,477.21,7,442.28,253.11
1362,182,8,1,764.02,844.59,717.9,971.27,9,764.02,531.19
1363,182,16,4,844.49,918.21,780.48,1055.94,1,844.49,542.36
1364,182,6,9,1886.27,1968.36,1673.11,2263.62,4,1886.27,1181.51
1365,182,16,9,2990.82,3181.47,2704.25,3658.69,4,2990.82,1880.69
1366,183,16,8,2435.92,2536.85,2156.32,2917.37,3,2435.92,1628.64
1367,183,2,4,2155.8,2124.8,1806.08,2443.52,2,2155.8,1261.48
1368,183,7,5,2582.27,2637.56,2241.92,3033.19,4,2582.27,1782.6
1369,183,12,5,2459.26,2644.91,2248.17,3041.64,18,2459.26,1461.44
1370,183,17,6,2031.55,2010.37,1708.82,2311.93,2,2031.55,1306.63
1371,183,14,8,1316.98,1264.63,1074.94,1454.33,15,1316.98,822.63
1372,183,9,7,92.66,85.26,72.47,98.04,1,92.66,59.93
1373,183,12,2,1592.1,1598.21,1358.47,1837.94,10,1592.1,1029.37
1374,184,8,2,288.91,248.89,211.56,286.22,4,288.91,167.58
1375,184,7,6,1726.1,1889.5,1606.08,2172.93,3,1726.1,1126.33
1376,184,9,4,2177.21,2502.75,2127.33,2878.16,20,2177.21,1443.18
1377,184,18,5,420.55,393.03,334.07,451.98,1,420.55,253.17
1378,184,13,7,3576.36,3052.66,2594.76,3510.56,19,3576.36,2317.89
1379,184,5,7,975.64,1048.56,891.27,1205.84,8,975.64,606.03
1380,184,17,10,5252.36,5602.98,4762.53,6443.42,5,5252.36,3252.32
1381,185,11,4,2936.52,3110.89,2644.26,3577.53,14,2936.52,1707.4
1382,185,15,9,28.27,28.93,24.59,33.27,1,28.27,16.09
1383,185,1,8,3772.16,3680.66,3128.56,4232.76,3,3772.16,2462.71
1384,185,13,9,1727.74,1480.62,1258.53,1702.71,10,1727.74,1153.79
1385,185,5,3,1438.35,1567.44,1332.32,1802.55,11,1438.35,988.24
1386,186,13,7,1365.44,1186.72,1008.71,1364.73,7,1365.44,830.14
1387,186,16,2,2430.33,2394.99,2035.74,2754.24,3,2430.33,1662.86
1388,186,3,3,1965.42,1775.35,1509.05,2041.65,1,1965.42,1324.64
1389,186,20,8,55.3,48.16,40.94,55.38,1,55.3,38.41
1390,186,10,4,668.84,673.73,572.67,774.79,2,668.84,413.48
1391,186,12,9,139.22,154.24,131.11,177.38,1,139.22,85.15
1392,186,6,2,904.55,898.65,763.85,1033.44,2,904.55,506.83
1393,186,7,3,1152.42,1262.32,1072.97,1451.67,2,1152.42,748.75
1394,186,6,10,2442.18,2506.28,2130.34,2882.22,5,2442.18,1527.27
1395,187,15,5,183.0,163.39,138.88,187.89,7,183.0,102.41
1396,187,13,10,1439.41,1616.58,1374.1,1859.07,8,1439.41,981.51
1397,187,15,8,500.21,438.85,373.02,504.67,19,500.21,323.61
1398,187,15,6,283.68,311.21,264.53,357.89,10,283.68,192.19
1399,187,14,4,576.72,617.07,524.51,709.63,6,576.72,356.8
1400,187,6,10,439.44,498.2,423.47,572.93,1,439.44,257.49
1401,187,6,5,2151.56,2420.26,2057.22,2783.3,5,2151.56,1408.64
1402,187,7,8,2631.95,2673.66,2272.61,3074.71,4,2631.95,1840.52
1403,187,3,2,10001.16,9479.14,8057.27,10901.01,5,10001.16,6177.12
1404,187,9,4,1529.72,1312.53,1115.65,1509.41,17,1529.72,987.94
1405,188,15,7,334.69,370.41,314.85,425.98,11,334.69,204.0
1406,188,1,5,1353.32,1205.74,1024.88,1386.6,1,1353.32,880.4
1407,188,15,8,397.44,403.21,342.73,463.69,15,397.44,233.03
1408,188,15,3,493.74,544.33,462.68,625.98,16,493.74,284.19
1409,188,1,10,1215.15,1078.13,916.41,1239.85,1,1215.15,803.48
1410,188,6,2,464.93,416.6,354.11,479.09,1,464.93,280.68
1411,188,7,1,2824.98,2991.72,2542.96,3440.48,5,2824.98,1908.21
1412,188,17,2,4148.13,4078.42,3466.66,4690.18,4,4148.13,2653.68
1413,188,2,7,2169.36,2087.77,1774.61,2400.94,2,2169.36,1270.77
1414,188,3,1,6878.85,5877.07,4995.51,6758.63,4,6878.85,4630.01
1415,189,3,4,2011.77,2211.21,1879.53,2542.89,1,2011.77,1157.14
1416,189,6,1,1800.49,1970.97,1675.33,2266.62,4,1800.49,1077.42
1417,189,7,10,1302.06,1261.07,1071.91,1450.24,2,1302.06,799.7
1418,189,8,4,306.94,276.88,235.35,318.41,4,306.94,187.33
1419,189,11,1,2438.39,2233.63,1898.59,2568.68,13,2438.39,1581.77
1420,189,9,10,1079.64,1204.49,1023.81,1385.16,12,1079.64,660.38
1421,189,20,8,246.03,267.53,227.4,307.66,4,246.03,169.35
1422,189,19,3,1464.11,1507.98,1281.78,1734.17,9,1464.11,1020.8
1423,189,13,3,1841.15,1985.7,1687.85,2283.56,11,1841.15,1202.53
1424,189,16,2,2165.76,2433.52,2068.49,2798.54,3,2165.76,1337.0
1425,190,8,9,1562.43,1334.3,1134.15,1534.44,19,1562.43,864.31
1426,190,4,5,410.65,442.34,375.99,508.7,8,410.65,264.04
1427,190,2,3,2996.24,2728.38,2319.13,3137.64,3,2996.24,1816.8
1428,190,2,4,5483.06,5390.5,4581.92,6199.07,5,5483.06,3737.25
1429,190,5,5,1459.75,1573.83,1337.76,1809.91,11,1459.75,916.92
1430,190,14,5,84.18,90.06,76.55,103.57,1,84.18,50.62
1431,190,7,9,647.71,679.78,577.81,781.74,1,647.71,380.37
1432,190,8,10,1031.41,933.49,793.47,1073.52,13,1031.41,664.71
1433,190,3,8,2071.3,1792.98,1524.04,2061.93,1,2071.3,1447.43
1434,191,5,2,788.34,866.67,736.67,996.67,6,788.34,543.77
1435,191,8,9,233.5,231.2,196.52,265.88,3,233.5,134.18
1436,191,7,4,2240.95,2072.18,1761.36,2383.01,4,2240.95,1328.44
1437,191,15,4,279.92,278.34,236.59,320.09,9,279.92,193.89
1438,191,12,7,1808.29,1776.49,1510.02,2042.96,13,1808.29,1131.62
1439,191,14,3,1287.24,1241.45,1055.23,1427.67,16,1287.24,872.89
1440,192,20,9,298.12,269.11,228.75,309.48,5,298.12,180.98
1441,192,10,8,1020.86,1053.33,895.33,1211.33,3,1020.86,572.49
1442,192,5,8,840.64,762.37,648.01,876.72,7,840.64,463.97
1443,192,17,6,3919.72,3820.73,3247.62,4393.84,4,3919.72,2387.88
1444,192,12,7,2292.36,2627.64,2233.49,3021.78,16,2292.36,1285.29
1445,192,2,2,4341.36,3901.62,3316.37,4486.86,4,4341.36,2884.58
1446,192,9,6,1753.39,1824.39,1550.74,2098.05,17,1753.39,1061.2
1447,193,13,7,1358.21,1168.54,993.26,1343.82,8,1358.21,912.67
1448,193,1,3,3979.18,4509.52,3833.09,5185.95,3,3979.18,2276.51
1449,193,8,10,1636.62,1804.3,1533.66,2074.95,19,1636.62,903.17
1450,193,3,7,7909.06,9034.08,7678.96,10389.19,4,7909.06,4445.31
1451,193,7,7,1277.01,1182.33,1004.98,1359.68,2,1277.01,760.24
1452,194,13,10,1873.75,2015.66,1713.31,2318.01,10,1873.75,1290.35
1453,194,3,2,10020.44,9552.66,8119.76,10985.56,5,10020.44,5725.75
1454,194,7,7,1619.61,1458.49,1239.72,1677.26,3,1619.61,1010.24
1455,194,4,2,689.42,721.38,613.18,829.59,14,689.42,454.99
1456,194,6,3,1262.52,1124.02,955.42,1292.62,3,1262.52,786.51
1457,194,17,2,4049.62,3700.43,3145.37,4255.49,4,4049.62,2349.35
1458,194,6,4,1477.11,1641.78,1395.51,1888.05,3,1477.11,910.06
1459,194,20,2,324.25,283.95,241.36,326.54,6,324.25,184.4
1460,194,3,6,1931.53,1918.72,1630.91,2206.53,1,1931.53,1257.27
1461,195,1,1,4093.25,3488.14,2964.92,4011.36,3,4093.25,2608.9
1462,195,2,2,2006.92,1710.26,1453.72,1966.8,2,2006.92,1285.33
1463,195,9,8,1665.39,1717.54,1459.91,1975.17,16,1665.39,1000.04
1464,195,11,6,1732.41,1818.21,1545.48,2090.94,8,1732.41,1051.17
1465,195,2,6,3180.58,2706.43,2300.47,3112.4,3,3180.58,2164.64
1466,196,5,1,2385.41,2407.33,2046.23,2768.43,20,2385.41,1652.28
1467,196,8,6,1213.05,1270.87,1080.24,1461.5,15,1213.05,753.64
1468,196,14,4,97.65,111.06,94.4,127.72,1,97.65,65.61
1469,196,1,6,1421.0,1521.53,1293.3,1749.76,1,1421.0,926.05
